,address,orderId,symbol,tradeTokenSymbol,quoteTokenSymbol,tradeToken,quoteToken,side,price,quantity,amount,executedQuantity,executedAmount,executedPercent,executedAvgPrice,fee,status,type,createTime,timestamp,usd_value
62,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,0ded54a3e538aff53222f8b8375df119faddd7fb7971fe1b76d4015ab04079f0,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 14:01:09,1615557669,101.426
63,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,c6bc0c59e5c9be3b3474948a9402bbf6c81f7f3886c469ccfdf0b610f41f8001,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 14:01:09,1615557669,55.963
64,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,df0ce26dd64d8456d0145e5e5b5612f7de663cb96f493909c7a1356ab961285a,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 14:00:03,1615557603,55.963
65,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,de8a7c72b0251609e34ab81e0fc40279d704b9d413a3d3facffce24208ee7fa3,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:58:54,1615557534,101.426
66,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,4279c0be99bacf268d24b4480c37c3baf26a9f9576aa0307ca3f8fc821e01702,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:58:54,1615557534,55.963
67,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,18f3837f8689201e876f7adffd1d4483bc00fb2d3b1ede8a28848552c730fc74,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:57:48,1615557468,55.963
68,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,762c9f88da8c9871ed977eb467a990f7c12a273c5216c03dec6b87ea5be9ac5a,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:56:42,1615557402,101.426
69,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,dd37eb5d767fa264e756cec58ff8585466ec97041cf358c699dfdce85e50701a,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:56:42,1615557402,55.963
70,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,9103c9e03eda5cd95162e36d7ffc07945621b85adce9d99b56480eb29cde715e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:55:36,1615557336,55.963
71,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,c2020fddccac52597f5fbc65ed7dd56094c29f41c1b5804cb032e70da887dc02,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:54:30,1615557270,55.963
72,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,e98be4dce93150e572a5542acfc2aa113ac28a1ccf6f15fa5805cbecc275c1a3,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:54:30,1615557270,101.426
73,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,9d82cc58e5fa84004b51d10a7079cbdfb684718e5e32fb8b68d77efae2f18823,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:53:24,1615557204,101.426
74,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,10e6177005e9480a807c1a34d72ced1d82bf9ebeb69f524d2ab5b49d37c01a3e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:52:18,1615557138,101.426
75,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,39500ccc3cc7f68fbe5caf0e22429927c1364745dafb4b42de43a21138718ac0,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:52:18,1615557138,55.963
76,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2f87f4f0b121bbaeea02044f93b2a6f748815d30ff97a3f602d565f36e95338f,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:51:15,1615557075,55.963
77,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,85e63229025f6705ba9d0f497fd3caab5d7416a0fa65b0b13b081756f92d16c3,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:50:06,1615557006,101.426
78,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,1c760b90ff61db3d0825a098c439353606b0a860ffb571740f626659f9188a37,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:50:06,1615557006,55.963
79,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,05f194ac6d5ffe2aeb47a08b2669edee6efa3e35de3cda913162a6f99c2119aa,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:49:00,1615556940,55.963
80,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,601872807e4039f6c5dc9685fb5e95f17b53975fc8b9544f1676313d8facf8b4,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:47:54,1615556874,55.963
81,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2703dc8c6e047ab2d8ba4af1537fc674b0166067758eb87e847aba39f0f57009,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:47:54,1615556874,101.426
82,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,908f8ce20bcd5d6cb06a488d9070a85e319a295f5e4a15f3c7678ce2da43817f,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:46:48,1615556808,55.963
83,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,6142c45786461edc5e080f661e155f3cd45ff45e4e5dbf942644b46fe1fb1bbf,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:45:42,1615556742,101.426
84,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,08f1cb2144b2765cffb18886ae2178b6b946bc8e3e889e70774293adc74ec855,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:45:42,1615556742,55.963
85,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,74f12b69c03ebafae7422aa9a560d79cecc17ba401d7ea6725cef6f204f8ac4a,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:44:36,1615556676,55.963
86,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,7e77545506cd3c5701aabe43d109514d20a2cfd7ddb4baf6eb6e03f5d5353a0b,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:43:30,1615556610,101.426
87,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,012fdff7f9aacdd0bcdf1bc7588ae2017199110e35767dc537da3dd5da7dcef9,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:43:30,1615556610,55.963
88,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,19ba6584e0993795f90b042d33fa0a17f2c07fe12a4ff2d573aaaaf4f3ea0a4e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000909,200.0,0.001818,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:42:24,1615556544,101.538
89,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,279082a573ff280c6581d3eb01b95f8d42c1a7e79e7a942fe39ab4ef3e44fc94,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000908,200.0,0.001816,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:41:21,1615556481,101.426
90,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,7d7adce766920a540c17ccdb346449c07db0bdd156830074a8d8a3613df95e2c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000501,200.0,0.001002,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:41:21,1615556481,55.963
91,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,aebae177652e6420634f7ed22a99c7d97549418941557b0a6ae0074d480f5c79,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:39:17,1615556357,44.905
92,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,366142b5fff159aeebcd9a9b5865eedaf93a62b134edbad736cdc072ea4727a5,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:39:17,1615556357,92.602
93,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,20a867683749312372c43254406c149a040760e0f33ac1e1f88fd90f92023559,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:38:11,1615556291,92.602
94,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,a4e2f364057e6b02cbe2360d3d5a7eb718f71b3bc7d4146de86f9b90dfab5665,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:37:06,1615556226,44.905
95,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2075f12d1a4a0b519254a943d0d56dbb16d31b25074fbd3b13844cc829c9f7b8,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:37:06,1615556226,92.602
96,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,a4fa8b790d2e281603eeea773b054dd37a7e8cb2f531a18d7ec521c50807bde5,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:35:59,1615556159,92.602
97,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,ed9451a6acb7b56304cd8462ea3c8f6836b50e043ee8ba448df4f8807a7258e5,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:34:54,1615556094,44.905
98,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,a547f4ba83a32e475c7005b1f8963622ea06a7741302e5514ef1cf6aa924757e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:34:54,1615556094,92.602
99,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,3d2d597d2a014c0b8ad30818c75bb99eb8b4c2b77b923b93c58215bd487a47fc,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:33:47,1615556027,92.602
100,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,0318ed47bf2122c67976a478900c80b3270218f1221648710ff6a8d1e7ebcc96,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:32:41,1615555961,92.602
101,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,adb64f0b02cfb734990eec4ab752aec5b8dfdd7442e4a8be621ceea34bbbbcc4,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:32:41,1615555961,44.905
102,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,07e403a1817dd25962d4c97e59ef6edef05394dbf8f3cb154bf03c8d39e9b097,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:31:35,1615555895,92.602
103,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,e15ff43b0f1bd6bceb38de33060ab94e27e4bcc32d2e3dba38a0a079a2ae2d9a,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:30:29,1615555829,44.905
104,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,6135f755c4599f33901002b1e1d203d82ea57433051613215fb719d5d0e7ad6c,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:30:29,1615555829,92.602
105,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,120d05ac88ca85f83a11f3bdc3b5cdf716568e6a93619a296aada41294c208c7,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:29:23,1615555763,92.48
106,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,66c13a54871a4a6bf359bd3d1f375434b716c1d27bd3c0d7efe1ce6bf48d79c8,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:28:17,1615555697,92.48
107,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,c700593989e8a07143b5f78a13b465d685561cbb156d697357cb2ce8117e584d,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:28:17,1615555697,44.846
108,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,e6837f516b94071844561a99ef38416375f104b5add0988f7dca7205768caacf,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:27:11,1615555631,92.48
109,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,2cf4e11c0e55733030a9f2b10be20633b2ac5c20caa9faff18b7872b003c9852,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:26:05,1615555565,92.48
110,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,a34303bed27378b7b637bf1820212f076a3739c21e9cbeaa67e45a0cd197bbc2,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:26:05,1615555565,44.846
111,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,028092cbce6dab581f4f37c5e63efd8fc06ae3c723eb1a9639b7ae5b180762f6,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:25:00,1615555500,44.846
112,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,660ecb01b1a6e168ef9949676387cd58909f8e73074a0f5f168b40b1288732cb,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:23:53,1615555433,92.48
113,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,cc9eba3186125778b7cbd17ab4bb8a051787967aa777f28820c3a4faff01e05f,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:23:53,1615555433,44.846
114,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,5ca631dad79a4867f8df8f496f4a3d24c5136bb3810d5514e1ed7eb201025cb4,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:22:47,1615555367,92.48
115,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,515b2128d5e72ff87748b4e8ce87d85040434a574b61e19b290913515f8f3d08,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:21:41,1615555301,92.48
116,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,af7357921e7f3afcd85a5e8c2c3a3c2bde0f4741d15e0592b820ac514dd834a6,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:21:41,1615555301,44.846
117,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,ab5ae71fb6711823b67a350b422904faf5c21d71c643dcd0665615c624bec9bb,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:19:29,1615555169,44.846
118,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,305e38b74cd411cf2050f25b885a5f2ee5f1b6c7f935a89bba526357c66db558,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:19:29,1615555169,92.48
119,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,eadcc8da44195a247647823a87abd3c114f475ea1b83f7f4ebda7e06521d51e6,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:18:23,1615555103,92.48
120,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,711d4b4ab4f5aa17bb5e87b3ae873c81aca81dde546273a86dd1b998e8f0b15e,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:17:17,1615555037,92.48
121,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,bc083f134945c2b40a76b4189e565541b0b20955ab249149dec53d2474e2bddc,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Buy,0.00000402,200.0,0.000804,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:16:11,1615554971,44.846
122,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,41229fd59444b28c6d35ba80778214d4517fbd8b0d181f89093a34b3fe05352d,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:16:11,1615554971,92.48
123,vite_15d3230e3c31c009c968beea7160ae98b491475236ae2cddbc,59dc640e42c7ca553380d94f9380058c6c94fc366f8ad632b86404e67c280a54,EPIC-001_BTC-000,EPIC-001,BTC-000,tti_b9d622c68d486aa107a38a16,tti_b90c9baffffc9dae58d1f33f,Sell,0.00000829,200.0,0.001658,0.0,0.00000000,0.00000000,0.00000000,0.00000000,Cancelled,0,2021-03-12 13:15:06,1615554906,92.48
